repository_name,release_id,tag_name_clean,cycle_end,cycle_start,cycle_length_days
apache/airflow,173821517,2.10.1,2024-09-06 11:30:12+00:00,2024-08-16 01:53:36+00:00,21.40041666666667
apache/airflow,176198865,2.10.2,2024-09-20 23:01:13+00:00,2024-09-06 11:30:12+00:00,14.479872685185185
apache/airflow,183601125,2.10.3,2024-11-05 14:15:14+00:00,2024-09-20 23:01:13+00:00,45.634733796296295
apache/airflow,190940307,2.10.4,2024-12-16 12:40:18+00:00,2024-11-05 14:15:14+00:00,40.934074074074076
apache/airflow,199381500,2.10.5,2025-02-10 13:58:19+00:00,2024-12-16 12:40:18+00:00,56.05417824074074
apache/airflow,209736341,helm-chart/1.16.0,2025-04-02 01:35:22+00:00,2025-02-10 13:58:19+00:00,50.4840625
apache/airflow,213942444,3.0.0,2025-04-22 14:14:45+00:00,2025-04-02 01:35:22+00:00,20.527349537037036
apache/airflow,217952121,3.0.1,2025-05-12 11:08:34+00:00,2025-04-22 14:14:45+00:00,19.87070601851852
apache/airflow,219713172,2.11.0,2025-05-20 08:35:25+00:00,2025-05-12 11:08:34+00:00,7.893645833333333
apache/airflow,224349965,3.0.2,2025-06-10 14:45:25+00:00,2025-05-20 08:35:25+00:00,21.256944444444443
apache/airflow,227200324,helm-chart/1.17.0,2025-06-23 21:57:44+00:00,2025-06-10 14:45:25+00:00,13.300219907407408
apache/airflow,232060796,helm-chart/1.18.0,2025-07-13 15:20:25+00:00,2025-06-23 21:57:44+00:00,19.724085648148147
apache/airflow,232316442,3.0.3,2025-07-14 19:05:47+00:00,2025-07-13 15:20:25+00:00,1.1565046296296295
apache/airflow,238719377,3.0.4,2025-08-08 22:20:49+00:00,2025-07-14 19:05:47+00:00,25.135439814814816
apache/airflow,241324139,3.0.5,2025-08-20 20:22:13+00:00,2025-08-08 22:20:49+00:00,11.917638888888888
apache/airflow,243522727,3.0.6,2025-08-29 20:07:42+00:00,2025-08-20 20:22:13+00:00,8.989918981481482
apache/airflow,250088226,3.1.0,2025-09-25 20:47:56+00:00,2025-08-29 20:07:42+00:00,27.027939814814815
apache/airflow,257461859,3.1.1,2025-10-27 13:51:10+00:00,2025-09-25 20:47:56+00:00,31.710578703703703
apache/airflow,259964514,3.1.2,2025-11-05 16:03:57+00:00,2025-10-27 13:51:10+00:00,9.092210648148148
apache/airflow,262457040,3.1.3,2025-11-14 14:47:34+00:00,2025-11-05 16:03:57+00:00,8.946956018518518
apache/airflow,269035834,3.1.5,2025-12-10 09:11:07+00:00,2025-11-14 14:47:34+00:00,25.766354166666666
apache/airflow,276315192,3.1.6,2026-01-13 11:08:29+00:00,2025-12-10 09:11:07+00:00,34.08150462962963
apache/airflow,276530798,airflow-ctl/0.1.1,2026-01-13 21:57:27+00:00,2026-01-13 11:08:29+00:00,0.4506712962962963
apache/airflow,282931220,3.1.7,2026-02-04 12:20:25+00:00,2026-01-13 21:57:27+00:00,21.599282407407408
apache/airflow,287396789,helm-chart/1.19.0,2026-02-17 19:54:34+00:00,2026-02-04 12:20:25+00:00,13.315381944444445
apache/airflow,290595792,airflow-ctl/0.1.2,2026-02-25 21:45:45+00:00,2026-02-17 19:54:34+00:00,8.077210648148148
apache/airflow,295900925,3.1.8,2026-03-11 22:16:16+00:00,2026-02-25 21:45:45+00:00,14.021192129629629
apache/airflow,298892967,airflow-ctl/0.1.3,2026-03-19 10:35:06+00:00,2026-03-11 22:16:16+00:00,7.5130787037037035
apache/airflow,299977257,helm-chart/1.20.0,2026-03-22 22:34:36+00:00,2026-03-19 10:35:06+00:00,3.499652777777778
apache/airflow,306141963,3.2.0,2026-04-07 14:51:49+00:00,2026-03-22 22:34:36+00:00,15.678622685185186
apache/airflow,312131648,3.2.1,2026-04-22 09:27:57+00:00,2026-04-07 14:51:49+00:00,14.775092592592593
apache/airflow,313416734,helm-chart/1.21.0,2026-04-24 20:54:43+00:00,2026-04-22 09:27:57+00:00,2.4769212962962963
apache/airflow,331316417,3.2.2,2026-05-29 06:27:24+00:00,2026-04-24 20:54:43+00:00,34.39769675925926
apache/airflow,333981785,airflow-ctl/0.1.5,2026-06-03 20:29:33+00:00,2026-05-29 06:27:24+00:00,5.584826388888889
apache/airflow,334088828,helm-chart/1.22.0,2026-06-13 23:37:21+00:00,2026-06-03 20:29:33+00:00,10.130416666666667
apache/airflow,349639355,3.3.0,2026-07-06 15:16:00+00:00,2026-06-13 23:37:21+00:00,22.65184027777778
