repository_name,release_id,cycle_length_days,is_prerelease,release_sequence,commit_count,pr_count,pct_merged,avg_time_to_merge_hours,median_time_to_merge_hours,distinct_contributors,first_time_contributor_count,first_time_contributor_share,top_contributor_share,open_issues_at_release,open_bugs_at_release,release_date,bugs_in_window,elevated_risk,risk_threshold_used,window_complete,prior_releases_avg_bugs,prior_releases_count
microsoft/vscode,50995570,3.524293981481481,False,24,91.0,25.0,0.64,73.22510416666665,2.455,23.0,2.0,0.0869565217391304,0.1648351648351648,5951,1547,2021-10-07 21:07:55+00:00,287.0,0.0,381.0,True,387.6666666666667,21
microsoft/vscode,51383547,6.890601851851852,False,25,257.0,35.0,0.8571428571428571,62.694805555555554,17.222361111111113,34.0,8.0,0.2352941176470588,0.1400778210116731,5553,1476,2021-10-14 18:30:23+00:00,302.0,0.0,381.0,True,384.3636363636364,22
microsoft/vscode,51646803,5.023356481481481,False,26,149.0,34.0,0.5882352941176471,154.8812361111111,2.68375,28.0,6.0,0.2142857142857142,0.1879194630872483,5319,1420,2021-10-19 19:04:01+00:00,316.0,0.0,381.0,True,384.3636363636364,22
microsoft/vscode,52713427,15.913726851851852,False,27,638.0,102.0,0.7745098039215687,120.76728551336143,18.71361111111111,56.0,15.0,0.2678571428571428,0.1347962382445141,5039,1306,2021-11-04 16:59:47+00:00,292.0,0.0,381.0,True,379.95652173913044,23
microsoft/vscode,53026736,5.048680555555555,False,28,215.0,35.0,0.7428571428571429,2892.4200854700853,72.69958333333332,34.0,7.0,0.2058823529411764,0.1209302325581395,5034,1309,2021-11-09 18:09:53+00:00,287.0,0.0,381.0,True,376.0833333333333,24
microsoft/vscode,53207412,2.232523148148148,False,29,169.0,30.0,0.8,444.3993634259259,1.2709722222222224,24.0,1.0,0.0416666666666666,0.2071005917159763,5043,1309,2021-11-11 23:44:43+00:00,275.0,0.0,381.0,True,376.0833333333333,24
microsoft/vscode,53665953,6.798969907407408,False,30,228.0,31.0,0.8387096774193549,292.089155982906,25.911805555555556,31.0,5.0,0.1612903225806451,0.1622807017543859,5093,1332,2021-11-18 18:55:14+00:00,279.0,0.0,381.0,True,373.12,25
microsoft/vscode,54908167,20.11634259259259,False,31,701.0,118.0,0.7372881355932204,322.733269476373,20.085277777777776,52.0,12.0,0.2307692307692307,0.1469329529243937,5173,1342,2021-12-08 21:42:46+00:00,226.0,0.0,381.0,True,368.0,27
microsoft/vscode,55299055,5.847604166666667,False,32,186.0,42.0,0.7380952380952381,45.39132616487455,15.249166666666667,28.0,3.0,0.1071428571428571,0.1397849462365591,5216,1373,2021-12-14 18:03:19+00:00,217.0,0.0,381.0,True,362.0,29
microsoft/vscode,55479840,1.9917708333333333,False,33,96.0,26.0,0.8461538461538461,244.70662878787883,3.8970833333333337,22.0,3.0,0.1363636363636363,0.15625,5164,1363,2021-12-16 17:51:28+00:00,209.0,0.0,381.0,True,362.0,29
microsoft/vscode,58631352,49.05792824074074,False,34,1838.0,265.0,0.7320754716981132,155.3161197021764,16.405,69.0,26.0,0.3768115942028985,0.1425462459194777,5326,1456,2022-02-03 19:14:53+00:00,408.0,1.0,381.0,True,346.3333333333333,33
microsoft/vscode,59039716,4.954155092592592,False,35,251.0,47.0,0.8936170212765957,55.10470238095238,12.817222222222222,35.0,7.0,0.2,0.1354581673306772,5368,1472,2022-02-08 18:08:52+00:00,394.0,1.0,381.0,True,346.3333333333333,33
microsoft/vscode,59258028,1.9939467592592592,False,36,162.0,19.0,0.8421052631578947,37.18333333333334,5.466666666666667,26.0,4.0,0.1538461538461538,0.1358024691358024,5391,1468,2022-02-10 18:00:09+00:00,367.0,0.0,381.0,True,346.3333333333333,33
microsoft/vscode,60929829,21.04394675925926,False,37,827.0,133.0,0.7669172932330827,222.61425653594767,8.67,54.0,11.0,0.2037037037037037,0.1064087061668681,5563,1520,2022-03-03 19:03:26+00:00,354.0,0.0,381.0,True,346.3333333333333,33
microsoft/vscode,61302351,4.959525462962963,False,38,143.0,40.0,0.825,46.83984848484848,15.69138888888889,27.0,5.0,0.1851851851851851,0.1398601398601398,5610,1527,2022-03-08 18:05:09+00:00,359.0,0.0,381.0,True,348.1470588235294,34
microsoft/vscode,61529769,2.0363657407407407,False,39,114.0,24.0,0.8333333333333334,65.14488888888889,12.90875,23.0,1.0,0.0434782608695652,0.175438596491228,5597,1524,2022-03-10 18:57:31+00:00,363.0,0.0,381.0,True,349.45714285714286,35
microsoft/vscode,63185929,19.965891203703706,False,40,1036.0,186.0,0.8279569892473119,254.22461580086582,5.083055555555555,61.0,16.0,0.2622950819672131,0.1187258687258687,5727,1547,2022-03-30 18:08:24+00:00,303.0,0.0,381.0,True,349.94444444444446,36
microsoft/vscode,63892925,7.982384259259259,False,41,372.0,82.0,0.8292682926829268,326.5810089869281,21.299444444444447,42.0,9.0,0.2142857142857142,0.1881720430107527,5859,1580,2022-04-07 17:43:02+00:00,272.0,0.0,381.0,True,350.05405405405406,37
microsoft/vscode,64270464,4.979780092592593,False,42,127.0,24.0,0.7083333333333334,546.65772875817,47.80833333333333,26.0,1.0,0.0384615384615384,0.2362204724409448,5933,1598,2022-04-12 17:13:55+00:00,268.0,0.0,381.0,True,350.61538461538464,39
microsoft/vscode,66150183,23.039016203703703,False,43,598.0,206.0,0.8300970873786407,88.27157244964263,3.7402777777777776,51.0,8.0,0.1568627450980392,0.1588628762541806,6068,1621,2022-05-05 18:10:06+00:00,321.0,0.0,381.0,True,349.425,40
microsoft/vscode,66499794,4.977604166666667,False,44,133.0,83.0,0.9036144578313253,82.87223703703705,0.6855555555555556,26.0,1.0,0.0384615384615384,0.1278195488721804,6117,1631,2022-05-10 17:37:51+00:00,310.0,0.0,381.0,True,347.5365853658537,41
microsoft/vscode,67208072,8.01900462962963,False,45,234.0,168.0,0.8630952380952381,80.77289463601531,0.7705555555555555,30.0,2.0,0.0666666666666666,0.1752136752136752,6212,1655,2022-05-18 18:05:13+00:00,327.0,0.0,381.0,True,345.64285714285717,42
microsoft/vscode,69088479,22.00155092592593,False,46,593.0,433.0,0.9053117782909931,86.68585955215421,0.8818055555555555,55.0,19.0,0.3454545454545454,0.1349072512647554,6456,1742,2022-06-09 18:07:27+00:00,369.0,0.0,381.0,True,344.27272727272725,44
microsoft/vscode,69548231,5.990219907407408,False,47,285.0,186.0,0.9086021505376344,43.11979783037475,1.071388888888889,34.0,4.0,0.1176470588235294,0.1368421052631579,6508,1749,2022-06-15 17:53:22+00:00,390.0,1.0,381.0,True,344.27272727272725,44
microsoft/vscode,71502038,22.01039351851852,False,48,896.0,653.0,0.9341500765696784,68.61537795992713,1.0241666666666667,58.0,12.0,0.2068965517241379,0.1473214285714285,6719,1805,2022-07-07 18:08:20+00:00,385.0,1.0,381.0,True,343.8888888888889,45
microsoft/vscode,71824091,4.9555439814814815,False,49,171.0,112.0,0.9017857142857143,67.2415319031903,2.05,29.0,3.0,0.1034482758620689,0.3040935672514619,6790,1833,2022-07-12 17:04:19+00:00,389.0,1.0,381.0,True,344.4347826086956,46
microsoft/vscode,72267785,6.149872685185185,False,50,180.0,141.0,0.9219858156028369,84.17294658119658,1.7620833333333334,32.0,3.0,0.09375,0.1888888888888888,6875,1852,2022-07-18 20:40:08+00:00,383.0,1.0,381.0,True,345.40425531914894,47
microsoft/vscode,73681305,16.886168981481482,False,51,601.0,451.0,0.9090909090909091,89.03139092140921,1.5162499999999999,60.0,17.0,0.2833333333333333,0.0898502495840266,7009,1894,2022-08-04 17:56:13+00:00,382.0,1.0,381.0,True,345.40425531914894,47
microsoft/vscode,74130772,6.004745370370371,False,52,228.0,172.0,0.9302325581395349,187.84527430555556,1.8987500000000002,40.0,7.0,0.175,0.1973684210526315,7151,1928,2022-08-10 18:03:03+00:00,352.0,0.0,381.0,True,346.2291666666667,48
