release_id,repository_name,split,shap_cycle_length_days,shap_release_sequence,shap_commit_count,shap_pr_count,shap_pct_merged,shap_avg_time_to_merge_hours,shap_median_time_to_merge_hours,shap_distinct_contributors,shap_first_time_contributor_count,shap_first_time_contributor_share,shap_top_contributor_share,shap_open_bugs_at_release_repo_z,shap_prior_releases_avg_bugs_repo_z,shap_had_commit_activity,shap_had_pr_activity,shap_has_prior_release_history,shap_has_prior_release,shap_repo_kubernetes/kubernetes,shap_repo_microsoft/vscode,shap_base_value,shap_sum_plus_base
47318163,kubernetes/kubernetes,train,0.0028248861613656942,0.04902378886717825,-0.0023743676702160186,0.0021489952936363244,0.008858562276706552,-0.0009454183551997315,-0.0013230250143387978,0.008114634961045065,0.01645759328252011,0.008038810773777024,0.0027721308869915993,0.004785247452912855,0.12176032313777066,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.13350356407199468
47708237,kubernetes/kubernetes,train,-0.0012555958543151726,0.04785505163258702,-0.006693772753424804,-0.0007380529125333499,0.002210197462571292,-0.001938358363465505,0.001685521606213079,0.0019207777436825806,-0.006644705109851209,-0.010674385901395023,0.0020632362787063917,0.005636902505811379,0.1155768196152064,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.062365037967638155
47708400,kubernetes/kubernetes,train,-0.003538738071124526,0.04668631439799578,-0.011866393655539029,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005511850917152401,-0.014345471240641647,-0.026268716464038378,-0.012147345361688112,0.005636902505811379,0.1155768196152064,-0.0038359996610208376,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.05179639361017264
47708498,kubernetes/kubernetes,train,-0.003539309585916759,0.04551757716340455,-0.011866393655539029,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005511850917152401,-0.014345471240641647,-0.026268716464038378,-0.012147345361688112,0.005636902505811379,0.1155768196152064,-0.0038359996610208376,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.05062708486078916
48132309,kubernetes/kubernetes,train,-0.0010422501246017135,0.04318010269422208,-0.007546988572330243,-0.0012968364363081255,0.008586282966005906,-0.0015801082055799634,0.001039471371967827,0.00026908248571925136,-0.009211627153448022,-0.012971225286590558,0.002438379323445645,0.0062046725410770595,0.10091174030096206,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.04234209792238628
49630995,kubernetes/kubernetes,train,0.005157790987584448,0.04084262822503961,0.005997812552793603,0.004458633858572063,0.005244676057639352,-0.005123937905714375,-0.0007943363070834517,0.011830949291462556,0.028008742478705766,0.010875259876116082,0.0025299563619938597,0.007624097629241263,0.08570703419112521,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.11572070931532108
49632055,kubernetes/kubernetes,train,-0.003535487116851826,0.03967389099044838,-0.011813067666857439,-0.0030849437123874075,-0.012676636743478447,0.006119832153103256,0.0026486081048152877,-0.0053742096456554575,-0.014345471240641647,-0.026268716464038378,-0.003955363004284222,0.007907982646874104,0.08570703419112521,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.02563514548998351
49636436,kubernetes/kubernetes,train,-0.0035172877107407276,0.03850515375585714,-0.01165308970081267,-0.00302906536000993,-0.012676636743478447,0.00011851692635400033,0.0022400084484589995,-0.005236568374158513,-0.014345471240641647,-0.026268716464038378,-0.005593759475765,0.007907982646874104,0.08570703419112521,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.03448049708313078
49638691,kubernetes/kubernetes,train,-0.0035282504035735545,0.03733641652126591,-0.011866393655539029,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005511850917152401,-0.014345471240641647,-0.026268716464038378,-0.012147345361688112,0.007907982646874104,0.08570703419112521,-0.0038359996610208376,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.014858278117975278
52193134,kubernetes/kubernetes,train,0.009950588257948055,0.03499894205208344,0.015223208594708666,0.007960343940893991,0.006034812147892508,-0.001689230640725007,-0.00019135365098903664,0.0166483937938556,0.03955989167489142,0.010791883947181957,0.003399717422697268,0.007907982646874104,0.07187442946568999,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.13583101167084807
52193186,kubernetes/kubernetes,train,-0.0035395619430977445,0.03383020481749221,-0.011866393655539029,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005511850917152401,-0.014345471240641647,-0.026268716464038378,-0.012147345361688112,0.007907982646874104,0.07187442946568999,-0.0038359996610208376,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.0024918498507578435
52193237,kubernetes/kubernetes,train,-0.0035397252330383825,0.03266146758290098,-0.011866393655539029,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005511850917152401,-0.014345471240641647,-0.026268716464038378,-0.012147345361688112,0.007907982646874104,0.07187442946568999,-0.0038359996610208376,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.0036607503752897064
52193302,kubernetes/kubernetes,train,-0.003539535965152643,0.03149273034830974,-0.011866393655539029,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005511850917152401,-0.014345471240641647,-0.026268716464038378,-0.012147345361688112,0.007907982646874104,0.07187442946568999,-0.0038359996610208376,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.004829298341995206
53592811,kubernetes/kubernetes,train,0.003140800240609846,0.029155255879127272,0.00887741594159946,0.004011607039552243,0.0009713993440447014,-0.0056678428872187145,0.0006696883539075414,0.014446133449904494,0.035709508609496204,0.011916031317776713,0.0030603347069283427,0.0008108572060530878,0.06997565842626831,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.09043824964589459
53593301,kubernetes/kubernetes,train,-0.0035381368672521775,0.026817781409944803,-0.01175974167817585,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.0053742096456554575,-0.014345471240641647,-0.026268716464038378,-0.006686023790085519,0.0008108572060530878,0.06997565842626831,-0.0038359996610208376,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.012793129842239653
53593506,kubernetes/kubernetes,train,-0.003539116606896005,0.02564904417535357,-0.011866393655539029,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005511850917152401,-0.014345471240641647,-0.026268716464038378,-0.012147345361688112,0.0008108572060530878,0.06997565842626831,-0.0038359996610208376,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.01966846163693743
54824547,kubernetes/kubernetes,train,0.0028600157654129293,0.02214283247157987,-0.003440887443847817,0.0009010454238726586,0.006509439645544643,-0.003786995484645558,-0.0029451217513193737,0.0034348317301489658,-0.001510861022657583,-0.004609924015922595,0.002897049911028468,-0.001176337917376795,0.06455265118703761,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.0008108594832995225
55392164,kubernetes/kubernetes,train,-0.0010034798971052532,0.0198053580023974,-0.006747098742106394,-0.0004772872681051213,0.0052016416883732515,-0.0005152599197992295,0.0012759884005652756,0.002196060286676469,-0.004077783066254396,-0.006205835038415342,0.003392085089469784,0.0005269721884202463,0.06455265118703761,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.008714585071000633
55393544,kubernetes/kubernetes,train,-0.0035357728742479422,0.01863662076780617,-0.011919719644220618,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005649492188649345,-0.014345471240641647,-0.00741282656803171,0.0015344029505038033,0.0005269721884202463,0.06455265118703761,0.016123186075228207,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.019921423115568805
55465785,kubernetes/kubernetes,train,-0.0032617612204524846,0.017467883533214934,-0.01127980778004154,-0.0028614303028774973,0.004951595836179522,-0.00017879137001009947,-0.005386872328784212,-0.004273079473679904,-0.013062010218843243,-0.011973913448281958,0.0015059585673183734,0.0005269721884202463,0.06455265118703761,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.04991120281295518
55467689,kubernetes/kubernetes,train,-0.003535390627341449,0.0162991462986237,-0.011866393655539029,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005511850917152401,-0.014345471240641647,-0.026268716464038378,-0.012147345361688112,0.0005269721884202463,0.06455265118703761,-0.0038359996610208376,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.03472152579097629
57503634,kubernetes/kubernetes,train,0.007428233700374189,0.015130409064032466,0.0031715351526693364,0.0036577108078282186,0.005157986988971662,-0.0037608117432723974,0.0004780767524578017,0.010867460390983947,0.034426047587697794,0.0189981597525236,0.003368211329366608,0.0016625122589516092,0.04329514710038739,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.05724208116081731
57503779,kubernetes/kubernetes,train,-0.003539528542882614,0.013961671829441233,-0.011919719644220618,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005649492188649345,-0.014345471240641647,-0.00741282656803171,0.0015344029505038033,0.0016625122589516092,0.04329514710038739,0.016123186075228207,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.004879245507549673
57504045,kubernetes/kubernetes,train,-0.003539253918891541,0.012792934594849998,-0.011919719644220618,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005649492188649345,-0.014345471240641647,-0.00741282656803171,0.0015344029505038033,0.0016625122589516092,0.04329514710038739,0.016123186075228207,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.006047708118149836
57516071,kubernetes/kubernetes,train,-0.0035028068619141566,0.011624197360258765,-0.011866393655539029,-0.0030849437123874075,-0.012676636743478447,-0.0022370095757523432,-0.006700495617755324,-0.005511850917152401,-0.014345471240641647,-0.026268716464038378,-0.012147345361688112,0.0013786272413187693,0.04329514710038739,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.12868229643053725
57972287,kubernetes/kubernetes,train,-0.0016145331217824015,0.010455460125667532,-0.008400204391235682,-0.00165073266803215,0.008624144290274931,0.0011835380511416853,0.00022907258803677827,0.0008196475717070277,-0.0027943220444559894,0.0011043105874100748,0.0024989261257915723,-0.0006085678821111136,0.04329514710038739,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.033496711649355276
59818995,kubernetes/kubernetes,train,0.0037285438262609333,0.00694924842189383,0.0007718656619977886,0.002335256468227916,0.007532441530632869,-0.003011233103426785,0.0005777471547536803,0.008802841318529786,0.012607210217124888,0.0023208895674744602,0.003204016534959515,-0.009409003428729173,0.04329514710038739,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,-0.0069336267120678335
